"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","35USIKEBNST6OLA3152TTCLZWNA6NA","AUTUFLY12U5G4","Rejected","Wed Nov 27 14:26:01 PST 2019","Wed Nov 27 14:34:53 PST 2019","Sat Nov 30 14:34:53 PST 2019","","Wed Nov 27 15:29:39 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","532","50% (1/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","36PW28KO4093HH9TYJGMJUTCEEZEAJ","A3UN1F1EOHKKE6","Approved","Wed Nov 27 14:26:37 PST 2019","Wed Nov 27 14:36:17 PST 2019","Sat Nov 30 14:36:17 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","580","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","36W0OB37HXRG2Z830C4RLQHYFFYHZ3","ASVRLMDNQBUD9","Approved","Wed Nov 27 14:30:27 PST 2019","Wed Nov 27 14:38:41 PST 2019","Sat Nov 30 14:38:41 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","494","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","36WLNQG780N80REL4XGIE5DIWWKBEB","A1TB28SHYM0EJQ","Rejected","Wed Nov 27 14:26:19 PST 2019","Wed Nov 27 14:34:21 PST 2019","Sat Nov 30 14:34:21 PST 2019","","Wed Nov 27 15:29:39 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","482","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","37UEWGM5HULWWX1YO67T70ZSP9J1RV","A2LX4PAS6LLYEO","Approved","Wed Nov 27 14:26:39 PST 2019","Wed Nov 27 14:33:18 PST 2019","Sat Nov 30 14:33:18 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","399","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","37W3JXSD67LYUZTNZPO88MIJO96WYQ","A1JDVQ1TDGBTHL","Rejected","Wed Nov 27 14:26:17 PST 2019","Wed Nov 27 14:35:09 PST 2019","Sat Nov 30 14:35:09 PST 2019","","Wed Nov 27 15:29:39 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","532","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","38JBBYETQPNOFSTCPI6V6R7CM43E48","A3T3CRF61D218E","Approved","Wed Nov 27 14:26:28 PST 2019","Wed Nov 27 14:35:01 PST 2019","Sat Nov 30 14:35:01 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","513","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3A1PQ49WVIUJ73NVS1VZTWXM20L1HY","ACUP08LA7MJ4O","Rejected","Wed Nov 27 14:26:02 PST 2019","Wed Nov 27 14:29:42 PST 2019","Sat Nov 30 14:29:42 PST 2019","","Wed Nov 27 15:29:39 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","220","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3C6FJU71TR6L2V4I4P97QYXM3TVYUT","A1NZ6JTBHVG3VJ","Rejected","Wed Nov 27 14:26:01 PST 2019","Wed Nov 27 14:34:45 PST 2019","Sat Nov 30 14:34:45 PST 2019","","Wed Nov 27 15:29:39 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","524","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3CFVK00FWMYG0L7IPSMEGKHARSA6L8","A2Z0V2A4SP5QE0","Approved","Wed Nov 27 14:26:00 PST 2019","Wed Nov 27 14:34:31 PST 2019","Sat Nov 30 14:34:31 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","511","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3DEL4X4EL7YDJZYD9UKUA5WQXBCYXL","A1R780RJYQ68GY","Rejected","Wed Nov 27 14:26:05 PST 2019","Wed Nov 27 14:35:28 PST 2019","Sat Nov 30 14:35:28 PST 2019","","Wed Nov 27 15:29:39 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","563","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3DIP6YHAPD5PYTGE1LW8N3NHOQZE8F","A26L0OBAWF7EHQ","Approved","Wed Nov 27 14:26:42 PST 2019","Wed Nov 27 14:32:55 PST 2019","Sat Nov 30 14:32:55 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","373","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3DY46V3X3QV6FS4JSMW27P7D970554","A1YPH484P1PHK8","Rejected","Wed Nov 27 14:37:48 PST 2019","Wed Nov 27 14:41:48 PST 2019","Sat Nov 30 14:41:48 PST 2019","","Wed Nov 27 15:29:40 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","240","0% (0/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3DYGAII7PMLZ1O50WTTJ367LW3NQPN","A11Q8U6QTT8KGF","Approved","Wed Nov 27 14:34:31 PST 2019","Wed Nov 27 14:43:02 PST 2019","Sat Nov 30 14:43:02 PST 2019","Wed Nov 27 18:56:58 PST 2019","Wed Nov 27 15:29:40 PST 2019","","511","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3E13VNJ1NO8J3YYFYJDKT8Y12D01IR","A2SOHTPWH4VGP5","Approved","Wed Nov 27 14:29:09 PST 2019","Wed Nov 27 14:34:17 PST 2019","Sat Nov 30 14:34:17 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","308","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3E337GFOLAL8LEZ9DIBF53YOQ1DGNM","A3HWIDZ2MRAKTX","Approved","Wed Nov 27 14:26:17 PST 2019","Wed Nov 27 14:32:14 PST 2019","Sat Nov 30 14:32:14 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","357","100% (3/3)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3E7TUJ2EGDZKKSLOAIR2HH078KG9D6","A3YP2RNFZ1PQP","Approved","Wed Nov 27 14:36:53 PST 2019","Wed Nov 27 14:43:06 PST 2019","Sat Nov 30 14:43:06 PST 2019","Wed Nov 27 22:55:37 PST 2019","","","373","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3H7Z272LX8KOARPN4OLNMK8RMX0LPT","AXGY6VUJW64P1","Approved","Wed Nov 27 14:32:26 PST 2019","Wed Nov 27 14:38:40 PST 2019","Sat Nov 30 14:38:40 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","374","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3IAEQB9FMFXVWOYW3T1UV18I6L1DW0","A2HITRHQ441VHA","Approved","Wed Nov 27 14:26:13 PST 2019","Wed Nov 27 14:33:55 PST 2019","Sat Nov 30 14:33:55 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","462","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3JJVG1YBECA848LSTWNFAB75J3LB5A","A36SUOEMOIXFSO","Rejected","Wed Nov 27 14:26:01 PST 2019","Wed Nov 27 14:32:23 PST 2019","Sat Nov 30 14:32:23 PST 2019","","Wed Nov 27 15:29:40 PST 2019","our backend result shows the worker doesn't watch at least one video in its full length","382","0% (0/2)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3JW0YLFXRUTU5UYNKO6KNPX3D16WWR","A1F669OTXWIJW0","Approved","Wed Nov 27 14:26:15 PST 2019","Wed Nov 27 14:30:51 PST 2019","Sat Nov 30 14:30:51 PST 2019","Wed Nov 27 18:56:58 PST 2019","Wed Nov 27 15:29:40 PST 2019","","276","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3JWH6J9I9TQCUXRYXWJ14S7RAOLBN0","A18UCBCCBKS6NY","Approved","Wed Nov 27 14:26:35 PST 2019","Wed Nov 27 14:31:24 PST 2019","Sat Nov 30 14:31:24 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","289","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3KKG4CDWKJB7KW2VH7Q9ED61V7N94T","A1ZWDUFNFILYJJ","Approved","Wed Nov 27 14:26:01 PST 2019","Wed Nov 27 14:33:01 PST 2019","Sat Nov 30 14:33:01 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","420","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3NGI5ARFTUIBKKLJBE3425ZDORV1P3","A2IUT0610X9CV0","Approved","Wed Nov 27 14:27:31 PST 2019","Wed Nov 27 14:32:48 PST 2019","Sat Nov 30 14:32:48 PST 2019","Wed Nov 27 18:56:58 PST 2019","Wed Nov 27 15:29:40 PST 2019","","317","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3NKQQ8O39ZII4K9R8TMTDDNLL5QDU1","A1TUQKNUWOPBKA","Approved","Wed Nov 27 14:26:05 PST 2019","Wed Nov 27 14:35:41 PST 2019","Sat Nov 30 14:35:41 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","576","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
"3HEM8MA6H9PWE4866QOHEMBWPQ6PQK","3RPT4N9PTW10QTQ1XDWQW5MSRQ34DQ","Answer a survey on video playback quality","Give your rating on videos with different levels of playback quality.","survey, video play back","$0.70","Wed Nov 27 14:25:46 PST 2019","71","BatchId:3851433;OriginalHitTemplateId:920937340;","600","259200","Wed Nov 27 14:42:04 PST 2019","","","3NQL1CS15SLLFATI9FJCMKZ5H04YVI","A2KFVSJQGOHZN8","Approved","Wed Nov 27 14:26:04 PST 2019","Wed Nov 27 14:33:29 PST 2019","Sat Nov 30 14:33:29 PST 2019","Wed Nov 27 22:55:38 PST 2019","","","445","100% (1/1)","0% (0/0)","0% (0/0)","0lMq2GKqLDSUgYAGc=","","",""
